0,1,2,3,4
DB01242,0.9871706366539001,Clomipramine,yes,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2
DB13520,0.9871097803115845,Metergoline,,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C
DB00332,0.9870404601097107,Ipratropium,,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
DB08071,0.986962616443634,"(2S)-1-methyl-2-[(2S,4R)-2-methyl-4-phenylpentyl]piperidine",,[H][C@](C)(C[C@@]([H])(C)C1=CC=CC=C1)C[C@]1([H])CCCCN1C
DB12188,0.9867543578147888,Zicronapine,,CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1
DB09014,0.9862852096557617,Captodiame,,CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C1=CC=CC=C1
DB05805,0.985638439655304,NS-2359,yes,COC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC(Cl)=C(Cl)C=C1)N2C
DB03701,0.9855688214302063,Vanoxerine,,FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1
DB07494,0.9853923916816711,"(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE",,[H][C@]12CC[C@]([H])(C[C@]([H])(C1)OC1C3=CC=CC=C3CCC3=C1C=CC=C3)[N+]2(C)C
DB01430,0.9852222800254822,Almitrine,,FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1
DB00574,0.9851465821266174,Fenfluramine,yes,CCNC(C)CC1=CC=CC(=C1)C(F)(F)F
DB09097,0.9850332140922546,Quinagolide,,[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC
DB01036,0.9849595427513123,Tolterodine,,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
DB12883,0.9849075078964233,Eltoprazine,,C1CN(CCN1)C1=C2OCCOC2=CC=C1
DB01116,0.9848528504371643,Trimethaphan,,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
DB01579,0.9848240613937378,Phendimetrazine,,C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1
DB05592,0.984505832195282,Blarcamesine,,CN(C)CC1CCOC1(C1=CC=CC=C1)C1=CC=CC=C1
DB16446,0.9843356609344482,,,
DB01625,0.9842513799667358,Isopropamide,,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C
DB12086,0.9840866923332214,Oxitropium,,CC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB05964,0.9839115142822266,Amitifadine,yes,[H][C@]12C[C@]1(CNC2)C1=CC(Cl)=C(Cl)C=C1
DB00354,0.9838698506355286,Buclizine,,CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1
DB00737,0.9837051630020142,Meclizine,,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
DB06731,0.9836887121200562,Seproxetine,yes,NCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
DB06538,0.9835848808288574,Robalzotan,,NC(=O)C1=C2C[C@H](COC2=C(F)C=C1)N(C1CCC1)C1CCC1
DB01114,0.9835574626922607,Chlorpheniramine,yes,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
DB00557,0.9834997653961182,Hydroxyzine,,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB12110,0.9830958247184753,m-Chlorophenylpiperazine,,ClC1=CC(=CC=C1)N1CCNCC1
DB14844,0.9830743670463562,ONC-201,,CC1=CC=CC=C1CN1C2=NCCN2C2=C(CN(CC3=CC=CC=C3)CC2)C1=O
DB00283,0.9827589392662048,Clemastine,,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00340,0.982602596282959,Metixene,,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB04825,0.9824856519699097,Prenylamine,,CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1
DB09068,0.9824700355529785,Vortioxetine,yes,CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1
DB06016,0.9822776317596436,Cariprazine,,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1
DB11315,0.9822244048118591,Methscopolamine,,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB01577,0.9819527268409729,Metamfetamine,yes,CN[C@@H](C)CC1=CC=CC=C1
DB00568,0.9814033508300781,Cinnarizine,,C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00192,0.9813209176063538,Indecainide,,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12
DB05738,0.9811428785324097,Vapitadine,,NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1
DB06941,0.9809311032295227,(Z)-2-[2-(4-methylpiperazin-1-yl)benzyl]diazenecarbothioamide,,CN1CCN(CC1)C1=C(C\N=N/C(N)=S)C=CC=C1
DB01339,0.9809303283691406,Vecuronium,,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1
DB08544,0.9809016585350037,(S)-Fluoxetine,,CNCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
DB01221,0.9808188080787659,Ketamine,,CNC1(CCCCC1=O)C1=CC=CC=C1Cl
DB07917,0.9807791709899902,4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE,,C(CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1)CC1=NN=NN1
DB12436,0.9807016253471375,Vofopitant,,COC1=CC=C(C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1)N1N=NN=C1C(F)(F)F
DB00182,0.9806901812553406,Amphetamine,yes,CC(N)CC1=CC=CC=C1
DB16629,0.980517566204071,,,
DB00420,0.980344831943512,Promazine,,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
DB00341,0.9803135991096497,Cetirizine,,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB01337,0.9800818562507629,Pancuronium,,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1
DB01158,0.980059802532196,Bretylium,,CC[N+](C)(C)CC1=CC=CC=C1Br
DB15971,0.979945957660675,Clorotepine,,CN1CCN(CC1)C1CC2=CC=CC=C2SC2=C1C=C(Cl)C=C2
DB09271,0.9799427390098572,Cimetropium,,[H][C@](CO)(C(=O)O[C@@]1([H])C[C@@]2([H])[C@]3([H])O[C@]3([H])[C@@]([H])(C1)[N+]2(C)CC1CC1)C1=CC=CC=C1
DB19325,0.9798312783241272,,,
DB09300,0.9798234105110168,Butylscopolamine,,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB12057,0.979810893535614,ORM-12741,,COC[C@@]1(C)CCCN2CCC3=C(OC4=CC=CC=C34)[C@H]12
DB04842,0.9796804785728455,Fluspirilene,,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1
DB12710,0.9794923067092896,Perazine,,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1
DB01176,0.9793436527252197,Cyclizine,,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
DB12877,0.9792841672897339,Oxatomide,,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00462,0.9792560338973999,Methscopolamine bromide,,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1
DB09069,0.9791105389595032,Trimetazidine,,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1
DB00913,0.9790523648262024,Anileridine,,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1
DB11949,0.9789785742759705,Vestipitant,,C[C@@H](N(C)C(=O)N1CCNC[C@@H]1C1=CC=C(F)C=C1C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DB01146,0.9789360761642456,Diphenylpyraline,,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
DB06678,0.9789347052574158,Esmirtazapine,,[H][C@]12CN(C)CCN1C1=C(CC3=CC=CC=C23)C=CC=N1
DB08239,0.9789280891418457,"(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE",,[H][C@]1(C=C(CN1C(=O)N(C)C1CCNCC1)C1=CC(F)=CC=C1F)C1=CC=CC=C1
DB08799,0.9788949489593506,Antazoline,,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1
DB06702,0.978789210319519,Fesoterodine,,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
DB00363,0.9787095785140991,Clozapine,,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
DB00209,0.9786813855171204,Trospium,,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1
DB06764,0.9786627888679504,Tetryzoline,,C1CN=C(N1)C1CCCC2=CC=CC=C12
DB01151,0.9784137010574341,Desipramine,yes,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12
DB00370,0.9783706665039062,Mirtazapine,,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
DB12278,0.9783525466918945,Propiverine,,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB00986,0.978306770324707,Glycopyrronium,,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
DB01549,0.9780824184417725,Rolicyclidine,,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1
DB09304,0.9780433177947998,Setiptiline,,CN1CCC2=C(C1)C1=CC=CC=C1CC1=CC=CC=C21
DB07883,0.9780070185661316,(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE,,[H][C@]12CC[C@]([H])(C1)[C@](N)(C(=O)C1=CC=CC=C1)[C@]2([H])C1=CC=CC=C1
DB00726,0.9779241681098938,Trimipramine,yes,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
DB11671,0.9773780703544617,AZD-4877,,CC(C)C(N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=NC2=C(C(C)=NS2)C(=O)N1CC1=CC=CC=C1
DB00505,0.9773281812667847,Tridihexethyl,,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1
DB06793,0.9772710204124451,Levopropoxyphene,,[H][C@](C)(CN(C)C)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1
DB13505,0.977178692817688,Emepronium,,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C1=CC=CC=C1
DB05421,0.9771148562431335,CP-122721,,COC1=CC=C(OC(F)(F)F)C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1
DB08936,0.9770966172218323,Chlorcyclizine,,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00219,0.9770417809486389,Oxyphenonium,,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DB12122,0.9768455028533936,Figopitant,,CN(CCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)[C@@H](N1CCN(CC2CC2)CC1)C1=CC=CC=C1
DB06282,0.9768090844154358,Levocetirizine,,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00392,0.9766994714736938,Profenamine,,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
DB06148,0.9766820669174194,Mianserin,yes,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21
DB01409,0.9764897227287292,Tiotropium,,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
DB01081,0.9764729738235474,Diphenoxylate,,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DB06121,0.9764318466186523,,,
DB00496,0.9764183163642883,Darifenacin,,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1
DB04834,0.9763830900192261,Rapacuronium,,[H][C@@]12C[C@@H]([C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(CC=C)CCCCC1
DB00751,0.9762985706329346,Epinastine,,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21
DB00933,0.9761272072792053,Mesoridazine,,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
DB06700,0.9760369062423706,Desvenlafaxine,yes,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1
DB05104,0.9757369756698608,Asimadoline,,CN([C@H](CN1CC[C@H](O)C1)C1=CC=CC=C1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00725,0.9754993915557861,Homatropine methylbromide,,[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1
DB04843,0.9754400849342346,Mepenzolate,,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB06787,0.9752984046936035,Hexocyclium,,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1
DB00902,0.9751175045967102,Methdilazine,,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB04948,0.9750947952270508,Lofexidine,,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1
DB07120,0.9750359654426575,"3-Carbamimidamido-1,1-diphenylurea",,NC(N)=NNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
DB01571,0.9748746156692505,3-Methylfentanyl,,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
DB00372,0.9747841358184814,Thiethylperazine,,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB05316,0.9747806191444397,Pimavanserin,,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1
DB07860,0.9747098088264465,(2R)-2-(4-CHLOROPHENYL)-2-PHENYLETHANAMINE,,[H][C@@](CN)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB04857,0.9746232628822327,Brasofensine,yes,[H][C@@]12CC[C@@]([H])(N1C)[C@]([H])(\C=N\OC)[C@H](C2)C1=CC(Cl)=C(Cl)C=C1
DB00782,0.9744153022766113,Propantheline,,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
DB00458,0.9741842746734619,Imipramine,yes,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
DB00561,0.9735206961631775,Doxapram,,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB08250,0.9733737707138062,"(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE",,CCNC(=O)N1N=C(C[C@@]1(CCCN)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1
DB01084,0.973136842250824,Emedastine,,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1
DB08472,0.9730210304260254,(R)-Fluoxetine,,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
DB04471,0.9727985262870789,"2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",,OC1=CC=C2[C@H](N(CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCCC2)C=C1
DB09262,0.9726026058197021,Imidafenacin,,CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB14064,0.9721840620040894,Emopamil,,CC(C)C(CCCN(C)CCC1=CC=CC=C1)(C#N)C1=CC=CC=C1
DB00941,0.9720573425292969,Hexafluronium,,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
DB00835,0.9720429182052612,Brompheniramine,,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1
DB00748,0.9720189571380615,Carbinoxamine,,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
DB01106,0.9719988703727722,Levocabastine,,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1
DB00940,0.9719304442405701,Methantheline,,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12
DB06660,0.971860945224762,Saredutant,,CN(C[C@@H](CCN1CCC(CC1)(NC(C)=O)C1=CC=CC=C1)C1=CC=C(Cl)C(Cl)=C1)C(=O)C1=CC=CC=C1
DB08897,0.9716907143592834,Aclidinium,,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1
DB06512,0.971427321434021,Deramciclane,,[H][C@]12CC[C@](C)(C1(C)C)[C@@](C2)(OCCN(C)C)C1=CC=CC=C1
DB12890,0.9713996052742004,Dihydrexidine,,OC1=C(O)C=C2[C@H]3[C@H](CCC2=C1)NCC1=CC=CC=C31
DB00424,0.9713762402534485,Hyoscyamine,,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
DB00193,0.9709910154342651,Tramadol,yes,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C
DB01238,0.970786988735199,Aripiprazole,yes,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl
DB09181,0.9707459807395935,Trefentanil,,CCN1N=NN(CCN2CCC(CC2)(N(C(=O)CC)C2=CC=CC=C2F)C2=CC=CC=C2)C1=O
DB01426,0.9706346392631531,Ajmaline,,[H][C@]12C[C@]34[C@H](O)C1[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41
DB00771,0.9705724120140076,Clidinium,,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00408,0.9705487489700317,Loxapine,yes,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
DB00692,0.9701769948005676,Phentolamine,,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
DB01075,0.9701045155525208,Diphenhydramine,,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
DB05766,0.969986617565155,ACP-104,,ClC1=CC=C2NC3=C(C=CC=C3)C(=NC2=C1)N1CCNCC1
DB01620,0.9697685837745667,Pheniramine,,CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1
DB00185,0.9697334170341492,Cevimeline,,CC1O[C@@]2(CS1)CN1CCC2CC1
DB08618,0.969569742679596,3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER,,[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@]([H])(C2)O[P@](O)(=O)C1=CC=CC=C1
DB00747,0.9694226384162903,Scopolamine,,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB12641,0.9692794680595398,Tedatioxetine,,CC1=CC=C(SC2=CC=CC=C2C2CCNCC2)C=C1
DB00433,0.9689435958862305,Prochlorperazine,,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
DB12244,0.9688770174980164,CP-601927,,FC(F)(F)C1=CC2=C(C=C1)[C@H]1C[C@@H]2CNC1
DB01071,0.9687897562980652,Mequitazine,,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12
DB06673,0.9687645435333252,Almorexant,,CNC(=O)[C@H](N1CCC2=CC(OC)=C(OC)C=C2[C@@H]1CCC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
DB06156,0.9685860276222229,Tesofensine,yes,CCOC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC(Cl)=C(Cl)C=C1)N2C
DB00745,0.9682908654212952,Modafinil,,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00575,0.9682640433311462,Clonidine,,ClC1=CC=CC(Cl)=C1NC1=NCCN1
DB09076,0.968197762966156,Umeclidinium,,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2
DB03575,0.9679591655731201,Phencyclidine,,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1
DB00679,0.9678465723991394,Thioridazine,,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
DB04884,0.9677640795707703,Dapoxetine,,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C12)C1=CC=CC=C1
DB00540,0.9676325917243958,Nortriptyline,yes,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DB01142,0.967581570148468,Doxepin,yes,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12
DB16226,0.9675061106681824,Maralixibat,,CCCCC1(CCCC)CS(=O)(=O)C2=CC=C(C=C2[C@H]([C@H]1O)C1=CC=C(OCC2=CC=C(C[N+]34CCN(CC3)CC4)C=C2)C=C1)N(C)C
DB01439,0.9674980044364929,3-Methylthiofentanyl,,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
